CustomerID,Date_Adherence,Recency,MntMeat&Fish,MntEntries,MntVegan&Vegetarian,MntDrinks,MntDesserts,MntAdditionalRequests,NumOfferPurchases,NumAppPurchases,NumTakeAwayPurchases,NumStorePurchases,NumAppVisitsMonth,Complain
27233,11/12/2020,85,1190,20,345,0,40,10,4,5,2,4,7,0
27236,19/12/2020,32,6660,600,3375,600,1420,30,3,11,5,12,7,0
27239,16/05/2022,73,660,20,60,0,0,4,1,5,2,3,4,0
27242,30/11/2020,32,30,120,105,0,0,3,1,2,1,3,7,0
27245,08/09/2020,63,3300,0,1455,80,160,246,3,9,5,4,8,0
27248,07/02/2022,42,420,160,510,0,80,30,1,4,2,3,5,0
27251,30/11/2020,94,80,60,255,80,140,4,1,3,1,3,8,0
27257,04/12/2021,18,3380,700,2670,700,220,59,1,5,5,11,2,0
27260,03/02/2021,55,40,100,105,0,0,3,1,3,1,2,9,0
27263,28/11/2020,42,3600,0,525,0,0,3,4,8,2,7,6,0
27266,12/02/2021,96,130,320,120,280,220,37,1,3,1,4,4,0
27269,15/12/2020,21,7510,240,6675,500,760,38,2,4,5,13,8,0
27275,04/04/2022,21,40,420,300,240,20,27,3,5,1,4,7,0
27278,21/12/2021,64,1500,80,840,80,40,26,3,5,3,5,4,0
27281,12/10/2021,84,7120,800,7050,1060,1340,13,1,10,9,4,4,0
27287,03/01/2022,73,900,760,1005,500,720,67,1,6,2,6,3,0
27293,05/08/2020,32,5160,340,3195,880,1940,62,4,5,5,6,8,0
27296,07/03/2021,33,270,80,495,360,120,9,2,4,2,3,8,0
27299,28/12/2020,5,60,100,60,200,80,25,4,4,2,3,6,0
27302,25/08/2020,34,3070,60,570,0,0,3,9,9,2,5,9,0
27305,12/02/2021,62,8320,740,10545,1480,406,74,1,7,9,5,2,0
27308,08/03/2022,83,510,20,420,60,60,6,2,6,1,3,9,0
27314,02/01/2021,8,1990,660,900,120,60,15,5,7,3,5,8,0
27317,24/10/2020,74,2460,1640,3195,2300,3280,57,1,9,4,12,4,0
27320,23/09/2021,96,8320,300,8085,1220,1840,138,1,7,8,11,3,0
27326,23/04/2022,47,0,140,45,140,160,19,1,4,2,3,2,0
27329,07/06/2021,10,9300,632,2790,594,2960,93,1,13,3,5,4,0
27332,06/11/2021,9,1740,360,1215,420,120,24,3,5,3,7,3,0
27335,24/05/2021,72,141,2,43.5,0,26,4.2,15,1,0,0,20,0
27338,24/04/2022,10,560,0,210,20,40,20,2,4,2,3,5,0
27341,07/11/2020,18,4720,300,2730,1660,140,15,3,9,3,12,5,1
27344,27/04/2022,97,5600,1680,9240,1680,1120,14,1,7,7,10,2,0
27347,09/04/2022,33,80,40,150,20,60,10,1,3,1,3,6,0
27350,16/06/2021,54,9120,1980,5220,530,660,33,1,10,11,7,4,0
27356,07/06/2022,49,200,0,75,0,0,3,2,3,1,3,4,0
27365,16/08/2021,36,3610,520,3345,120,780,39,8,9,3,10,5,0
27368,11/11/2020,32,9570,800,2625,2420,1060,107,2,9,9,5,5,0
27371,02/05/2021,3,700,0,165,0,0,19,4,6,2,2,9,0
27374,28/12/2021,5,1800,180,2910,960,1060,58,1,7,3,9,3,0
27377,01/01/2021,18,4980,0,645,0,100,10,9,10,2,8,8,0
27380,06/06/2022,5,9490,590,10110,840,2940,210,0,10,7,8,3,0
27383,04/06/2021,50,11730,1380,5685,340,1720,51,1,8,4,7,3,0
27386,11/09/2020,94,3510,320,2340,100,100,145,1,8,5,7,6,0
27389,04/03/2022,80,4300,1520,12675,1840,1840,138,1,4,7,5,0,0
27392,25/05/2021,56,70,100,465,60,340,21,1,4,1,3,9,0
27395,15/10/2021,31,130,0,75,40,20,5,2,3,1,3,5,0
27398,06/10/2020,79,14810,1960,10365,3440,480,197,1,8,4,9,3,0
27407,27/09/2020,44,6950,2140,5610,800,2400,13,1,11,9,13,5,0
27410,31/01/2022,10,3490,320,4740,160,2820,49,2,6,4,5,1,0
27416,25/12/2021,68,270,20,135,120,60,16,3,3,2,4,3,0
27419,08/12/2020,6,570,0,165,0,40,17,4,4,3,2,7,0
27422,31/05/2022,88,3270,2840,4275,500,1160,25,1,4,3,8,7,0
27425,09/07/2021,85,1030,400,1545,700,640,17,1,7,2,6,6,0
27431,11/05/2021,52,100,0,45,0,0,4,1,3,1,2,6,0
27437,29/09/2021,15,3900,940,7275,180,380,9,1,5,7,5,2,0
27440,17/03/2022,10,90,180,300,80,20,19,1,4,3,2,5,0
27443,17/05/2021,3,50,80,180,0,40,11,3,4,1,3,7,0
27446,08/02/2022,73,4580,0,360,80,80,34,2,8,3,8,6,0
27452,25/10/2020,60,8670,1020,4005,760,1020,38,3,11,10,11,6,0
27458,31/03/2022,5,1080,200,405,0,80,65,4,6,1,4,9,0
27461,11/03/2021,57,150,100,225,160,140,10,2,5,1,3,8,0
27464,22/01/2021,77,169.7,0,541.5,48,48,2.4,0,1,1,0,19,0
27467,18/04/2022,79,3430,720,2880,600,0,48,1,7,5,9,4,0
27470,17/09/2021,73,280,60,405,100,100,44,3,4,3,3,3,0
27473,05/09/2020,61,8610,860,1770,860,200,21,3,11,7,11,7,0
27479,21/04/2022,82,40,40,90,60,20,14,2,3,2,2,7,0
27482,20/06/2022,18,80,120,150,0,20,4,3,4,1,3,5,0
27485,23/05/2022,28,140,0,240,0,160,12,1,3,1,3,7,0
27488,02/02/2022,51,3090,1080,5205,600,460,23,1,4,9,11,1,0
27494,22/02/2022,21,350,20,255,20,40,23,3,5,1,3,8,0
27497,29/05/2022,29,30,20,75,120,240,7,4,5,1,4,5,0
27506,21/08/2021,34,7070,400,2565,1000,1200,50,1,11,8,9,5,0
27509,09/02/2021,99,9150,200,2100,0,200,32,8,12,5,12,7,0
27512,30/04/2022,15,3990,300,3450,1840,600,46,6,9,7,8,6,0
27515,23/07/2021,98,14,0,4.5,0,2,0.4,0,0,0,0,1,0
27521,14/01/2022,33,5760,500,3135,500,0,25,1,6,4,5,2,0
27524,14/07/2021,33,510,20,450,60,40,18,2,4,1,4,6,0
27527,18/04/2022,38,5550,2820,3420,1300,1960,54,1,7,6,6,2,0
27530,07/10/2021,76,3210,320,2115,540,760,10,7,7,5,8,3,0
27533,14/12/2020,69,190,0,135,0,0,4,1,3,1,3,8,0
27536,28/11/2021,44,1750,200,750,300,40,7,1,6,2,6,4,0
27539,23/09/2021,65,3310,1540,2115,980,2100,77,5,9,3,11,6,0
27548,28/05/2022,9,560,380,435,20,280,25,1,5,2,3,8,0
27554,24/08/2021,19,9720,560,5070,560,840,14,1,7,8,9,2,0
27563,15/11/2021,74,30,120,75,0,40,6,1,2,1,3,7,0
27566,12/03/2021,61,3560,1600,4935,2120,340,106,2,9,7,10,5,0
27578,23/07/2021,28,260,100,300,180,60,50,4,5,2,3,7,0
27581,02/05/2022,56,7090,1860,5610,1600,1600,80,1,10,7,6,3,0
27587,03/11/2021,29,20,0,105,40,140,10,1,3,1,3,6,0
27590,05/09/2021,80,60,20,165,60,40,7,2,3,1,3,6,0
27593,09/07/2021,34,2810,60,720,200,60,52,6,6,4,6,5,0
27599,25/11/2021,47,1910,260,2535,1320,80,93,5,8,2,8,6,0
27602,05/01/2021,10,230,40,330,40,0,4,2,4,1,3,8,0
27611,18/02/2022,30,10010,1660,6495,2660,0,150,1,6,7,5,1,0
27614,18/02/2022,7,320,100,345,60,20,30,1,4,2,2,6,0
27617,09/06/2021,21,6200,320,2475,0,480,82,5,7,6,12,5,0
27620,21/01/2021,40,9410,0,2340,1680,240,108,3,11,4,6,5,0
27623,22/05/2022,63,5290,0,5340,960,560,0,3,8,8,11,3,0
27629,27/04/2022,30,2010,3120,1845,2460,900,130,1,4,4,4,1,0
27632,22/05/2022,90,180,20,120,0,0,3,2,3,1,3,3,0
27635,26/03/2022,65,40,40,165,20,0,4,1,3,1,2,6,0
27638,20/11/2020,56,7130,498,6720,320,464,33,1,6,5,7,5,0
27650,19/11/2021,51,290,40,435,20,20,31,3,4,2,3,5,0
27653,27/07/2021,88,20,80,90,120,20,5,1,3,1,3,5,0
27659,12/06/2021,64,70,20,105,0,20,2,2,3,1,3,5,0
27665,11/02/2022,16,60,200,180,40,300,40,3,5,2,2,8,0
27668,26/09/2021,27,1960,764,4245,2820,1740,185,1,5,7,7,1,0
27680,02/04/2021,13,170,220,675,460,400,46,1,5,2,3,8,0
27686,16/04/2021,70,5350,1220,1605,760,440,107,2,9,5,10,5,0
27689,14/09/2021,73,2410,780,2505,,380,9,1,7,3,9,4,0
27695,14/05/2021,4,110,20,60,0,20,3,1,3,1,2,7,0
27698,01/08/2020,13,4910,2860,1503,530,2860,64,1,5,8,11,2,0
27704,02/02/2021,76,12670,660,4740,1000,0,33,3,12,12,4,7,0
27707,07/06/2022,49,6330,728,8640,1920,498,43,0,6,7,9,1,0
27716,10/06/2021,7,360,60,165,40,20,15,2,4,1,3,7,0
27722,15/09/2021,81,230,20,210,0,20,2,2,4,1,3,8,0
27728,15/01/2022,26,0,20,45,20,100,3,1,3,1,2,8,0
27731,21/09/2021,77,5100,420,2010,700,140,49,1,9,5,9,4,0
27734,10/12/2020,8,2510,180,2685,0,860,19,6,10,2,7,8,0
27740,11/11/2020,67,120,40,180,80,20,6,1,3,1,3,7,0
27746,2/29/2022,17,180,0,300,0,80,29,2,5,2,2,8,0
27752,06/10/2021,24,2200,140,1155,1300,380,61,1,8,3,6,4,0
27755,04/05/2021,85,8310,1660,8715,980,2320,49,1,6,12,10,2,0
27758,14/12/2021,97,12860,780,8895,780,380,19,1,6,8,9,1,0
27761,29/09/2021,59,4510,420,2745,560,420,21,2,8,5,10,4,0
27764,13/12/2020,83,1100,60,960,20,60,11,4,6,2,4,7,0
27767,10/06/2022,29,530,0,105,0,0,6,3,4,1,4,6,0
27770,13/03/2022,30,150,0,30,0,0,1,1,3,1,2,6,0
27773,12/09/2021,47,1300,600,2520,300,680,0,1,5,5,7,1,0
27776,15/11/2020,22,70,60,90,40,0,8,1,3,1,2,8,0
27779,30/12/2021,43,6290,1440,5805,720,1680,72,1,7,8,6,3,0
27782,09/08/2021,8,2660,980,3570,1820,1120,14,2,5,4,4,2,0
27785,09/04/2022,78,3010,0,555,0,60,13,2,6,2,8,3,0
27788,23/07/2021,86,1100,380,690,600,260,33,3,4,3,6,5,1
27794,24/06/2021,52,6480,1120,8655,1120,1400,14,1,4,11,9,1,0
27797,07/12/2021,29,7850,0,7515,2000,534,50,1,7,11,10,2,0
27800,19/03/2022,1,5670,3360,6900,2440,428,43,1,11,12,13,4,0
27803,17/01/2021,6,3030,446,11265,1260,510,191,1,8,6,13,4,0
27809,24/03/2022,68,590,20,1035,220,100,26,2,6,1,4,7,0
27812,28/03/2021,60,3610,840,3180,980,840,21,1,3,9,11,0,1
27815,12/12/2020,59,4880,0,810,0,0,27,5,11,2,7,8,0
27821,11/06/2022,79,10,100,135,140,40,8,1,3,1,3,5,0
27824,22/10/2020,93,7900,1860,4410,1600,1600,120,2,11,5,7,5,0
27827,26/02/2022,29,360,120,285,80,20,14,2,4,1,4,3,0
27833,17/01/2022,87,1090,100,945,0,20,27,2,6,2,4,7,0
27836,27/01/2022,90,680,22,588,114,0,0,0,0,1,0,0,0
27839,15/10/2021,65,407,140,358.5,158,176,5.3,0,1,0,0,19,0
27845,26/03/2021,22,26,14,16.5,28,10,1.4,0,0,0,0,1,0
27848,18/01/2022,39,1510,640,1110,220,520,14,3,7,2,6,6,0
27851,02/04/2022,98,110,20,45,0,0,1,1,3,1,2,7,0
27857,30/10/2021,81,2940,140,1095,140,0,15,3,7,4,6,5,0
27863,26/03/2022,7,2090,420,675,540,0,9,1,6,2,7,3,0
27866,17/11/2020,55,90,720,180,240,60,43,2,5,2,2,9,0
27872,01/10/2021,57,6750,674,5520,2440,920,199,1,7,10,9,2,0
27875,10/10/2020,78,1540,300,3135,60,220,19,9,10,2,5,9,0
27878,24/06/2021,32,560,20,375,20,40,5,2,5,1,3,7,0
27887,12/01/2021,85,14490,1780,2415,1060,700,107,2,13,9,8,6,0
27896,04/01/2022,33,180,120,255,80,140,18,1,4,2,2,8,0
27899,05/09/2020,27,8650,3060,12690,760,0,0,1,7,11,4,3,0
27902,15/01/2021,30,7380,360,1755,540,180,45,2,12,6,8,7,0
27905,21/05/2022,30,13490,600,2295,0,0,61,1,9,6,11,4,0
27908,12/08/2020,43,3840,480,9120,3840,3840,16,1,6,11,10,2,0
27914,11/09/2020,0,7220,380,2880,180,380,77,5,4,3,10,8,0
27917,30/03/2021,19,2330,0,345,0,0,12,4,7,2,5,8,0
27920,08/04/2022,45,2220,220,1785,220,300,69,3,10,2,5,8,0
27926,21/11/2020,7,1340,0,195,0,0,19,3,6,2,3,8,0
27935,08/07/2021,56,680,320,1095,280,180,7,4,6,2,4,7,0
27941,30/03/2021,86,11040,800,11955,1620,400,40,1,7,8,9,2,0
27944,15/12/2021,39,240,20,240,180,40,5,3,6,1,3,8,0
27950,05/05/2021,89,1190,300,915,200,260,54,1,6,2,5,4,0
27953,14/01/2021,43,650,80,240,0,80,11,1,5,1,3,8,0
27956,20/09/2020,8,500,40,855,80,60,38,3,5,1,4,8,0
27962,20/10/2021,96,10520,1140,10905,380,1140,38,1,12,6,4,4,0
27968,05/09/2020,99,4300,0,735,80,180,34,6,8,4,7,7,0
27974,19/07/2021,68,5070,120,1530,240,380,6,1,8,3,11,4,0
27977,29/03/2022,95,2670,140,1500,140,60,11,2,5,5,7,2,0
27986,24/08/2021,,100,140,105,140,100,6,2,3,1,4,3,0
27989,08/11/2020,16,6660,700,1860,1060,160,26,1,7,4,5,3,0
27992,14/09/2021,79,3010,1320,2700,600,480,0,1,5,6,10,1,0
27995,05/03/2022,88,1900,420,3825,540,960,97,1,7,4,9,3,0
28001,16/06/2021,55,5950,300,2190,140,140,23,2,12,3,9,5,0
28004,23/12/2021,40,70,0,255,160,160,8,1,4,1,3,8,0
28007,08/11/2020,12,9620,980,8700,660,320,66,1,9,6,13,5,0
28010,19/08/2020,86,570,0,405,0,0,36,4,5,3,2,8,0
28013,29/10/2020,78,1120,940,1635,40,460,53,3,7,2,6,8,0
28016,20/06/2021,49,130,160,240,0,20,5,1,3,1,3,8,0
28019,07/05/2021,54,1210,1240,1350,1040,400,125,3,4,4,8,3,0
28025,01/05/2022,9,1460,860,2700,2140,180,27,2,11,5,3,8,0
28028,31/03/2022,91,9390,1340,4620,260,520,13,1,11,8,4,4,0
28031,17/11/2021,29,2010,500,4650,2160,3840,16,2,10,3,12,5,0
28034,17/03/2021,58,500,20,810,0,280,40,2,5,2,3,7,0
28040,23/03/2021,35,300,0,270,0,40,9,2,4,1,3,8,0
28043,11/10/2020,45,3680,3260,11340,408,1104,40,1,6,6,12,2,0
28046,27/07/2021,12,1010,0,225,0,0,5,1,5,2,3,8,0
28049,05/09/2020,30,1920,40,315,0,40,4,2,5,2,6,5,0
28055,07/03/2021,50,7210,520,1860,160,160,80,6,12,5,9,6,0
28058,06/11/2020,93,10820,1620,7650,3660,3660,27,1,4,3,7,8,0
28061,15/05/2021,36,31,2,10.5,0,2,2.3,0,0,0,0,20,0
28070,02/02/2021,72,430,80,180,120,0,27,5,4,2,4,5,0
28079,18/08/2020,6,1790,160,1245,280,220,26,5,3,3,9,2,0
28082,13/11/2021,24,1070,80,435,20,100,14,5,6,1,4,8,0
28085,15/01/2022,55,8260,1440,4005,0,960,182,1,5,9,7,1,0
28088,17/01/2021,59,480,0,180,0,20,6,2,3,1,4,7,0
28091,04/05/2022,95,210,80,270,60,100,3,1,3,1,4,3,0
28097,19/05/2022,33,3480,1060,12840,520,1060,13,1,7,6,10,1,0
28100,17/11/2021,9,5270,1010,11055,3780,2940,84,1,6,8,11,1,0
28106,24/11/2020,26,3960,1440,3645,1620,2160,45,1,8,9,9,4,0
28112,07/02/2021,43,70,60,60,0,0,4,1,3,1,2,6,0
28115,17/02/2022,89,13040,2300,4305,380,3440,38,1,13,10,9,4,0
28121,16/11/2021,71,3020,720,3165,720,360,78,1,6,3,12,4,0
28124,25/10/2020,43,3970,140,3930,560,280,184,3,8,3,12,5,0
28130,06/01/2021,29,7240,340,2145,0,160,196,2,11,3,12,7,0
28133,04/10/2021,88,169,0,24678,8,12,2.2,0,0,0,1,0,0
28136,09/12/2020,35,4160,562,4830,402,2140,147,1,6,6,11,3,0
28139,13/08/2021,17,6800,160,2820,160,160,26,7,9,7,10,5,0
28142,30/05/2021,93,7150,0,5355,1020,3060,25,1,5,6,11,1,0
28145,31/01/2021,4,10,280,90,200,260,13,2,4,1,3,8,0
28148,17/08/2020,49,3400,160,960,160,160,17,5,9,3,6,7,0
28151,16/09/2021,73,7730,420,2775,1520,420,10,1,8,9,12,3,1
28154,31/05/2021,59,830,0,105,0,0,2,4,5,1,4,7,0
28157,15/02/2022,11,9660,520,4230,800,520,26,1,4,8,11,5,0
28160,26/06/2021,92,50,140,180,140,60,1,2,3,1,4,4,0
28163,04/12/2020,82,550,600,1215,0,200,36,3,6,2,4,8,0
28166,30/08/2020,87,640,80,1020,100,100,17,4,5,2,4,8,0
28175,10/11/2021,49,6000,1380,6060,0,1600,11,1,5,9,6,1,0
28178,23/05/2022,43,1080,20,525,,20,4,1,5,2,4,5,0
28181,20/03/2022,15,160,140,345,0,160,6,3,5,1,4,5,1
28184,26/10/2020,84,2970,140,1185,0,220,182,2,10,3,4,8,0
28187,13/12/2020,6,5610,1280,11775,1280,2560,48,1,5,4,8,1,0
28190,18/01/2021,79,6980,2140,5430,2140,1340,174,4,13,9,11,5,0
28193,16/02/2021,53,1100,100,885,100,20,7,5,7,1,4,8,0
28199,04/01/2022,9,7630,1980,9195,3640,320,0,1,5,7,6,1,0
28202,27/07/2021,70,2130,770,3645,1820,1420,243,1,8,6,4,3,0
28205,23/03/2022,13,5380,0,2070,460,1380,7,5,7,5,12,4,0
28211,21/08/2021,6,1610,960,720,540,360,42,3,4,3,8,3,0
28214,22/04/2022,66,100,80,105,0,120,3,1,3,1,3,6,0
28217,05/07/2021,48,100,0,75,0,0,5,1,3,1,2,9,0
28220,16/09/2020,87,310,60,345,100,120,14,3,4,2,3,8,0
28223,08/07/2021,25,50,120,135,40,100,6,3,3,2,3,4,0
28229,16/03/2021,48,1080,420,2670,480,340,3,5,10,2,4,9,0
28235,30/12/2020,65,790,120,765,140,140,3,4,5,2,4,7,0
28247,09/07/2021,79,3920,1400,6090,504,560,70,1,6,6,12,2,0
28253,08/12/2021,37,2390,140,1785,60,300,11,5,8,3,6,7,0
28262,22/10/2021,97,8120,580,6645,1180,2660,206,6,11,5,9,6,0
28265,18/02/2022,73,3900,120,3705,0,120,39,1,4,4,4,1,0
28268,23/06/2022,55,10030,680,8040,2060,1020,34,1,6,7,6,2,0
28271,03/04/2021,43,190,40,540,120,180,22,1,4,2,3,6,0
28280,18/10/2021,3,420,220,855,140,560,14,1,3,2,6,2,0
28283,09/11/2020,39,8260,1000,4755,760,760,38,9,7,3,12,8,0
28286,11/10/2021,8,140,0,75,0,0,1,2,3,1,3,4,0
28292,09/11/2021,3,20,40,45,0,40,1,1,3,1,2,8,0
28298,11/11/2020,76,20,280,420,240,60,7,4,6,1,3,9,0
28301,19/10/2021,51,5950,460,1845,140,460,154,2,10,10,4,6,0
28304,05/09/2021,67,200,40,120,0,40,8,2,3,1,3,5,0
28307,21/12/2020,88,40,40,75,0,0,5,1,3,1,2,6,0
28313,13/03/2021,88,130,20,435,40,0,7,2,4,1,3,8,0
28316,01/03/2022,7,3560,1960,3330,,1600,26,3,7,3,6,3,0
28319,09/06/2021,33,60,20,120,40,520,24,3,4,2,3,6,0
28325,24/01/2021,6,9920,240,3615,240,0,89,1,10,7,5,6,0
28328,14/01/2022,8,3660,1320,1620,0,1080,138,1,4,6,11,2,0
28331,16/04/2022,63,2880,860,4860,720,560,7,1,4,4,5,0,0
28334,31/12/2020,25,6950,1260,1802,420,2520,30,1,7,5,13,3,0
28337,15/07/2021,59,3710,340,3570,340,476,106,3,9,6,11,5,0
28340,09/02/2021,42,1560,120,720,160,0,63,5,6,3,4,7,0
28343,06/03/2022,2,460,0,180,0,40,23,2,4,2,2,7,0
28346,08/02/2021,86,260,100,330,20,40,22,3,4,2,3,8,0
28349,20/05/2021,83,580,60,750,60,20,10,4,4,2,4,7,0
28352,10/10/2021,77,277,0,24651,6,0,1.8,0,1,23,1,1,0
28355,19/10/2021,76,5920,3200,7200,3200,416,32,1,6,4,7,1,0
28361,01/10/2021,30,120,0,60,0,0,3,1,3,1,2,8,0
28367,19/06/2021,94,140,0,150,0,200,14,1,3,1,3,6,0
28370,25/12/2020,71,20,0,90,120,120,5,1,3,1,3,7,0
28379,05/07/2021,12,7120,520,8070,1060,260,80,1,5,7,11,1,0
28382,09/09/2021,14,3760,220,1575,1040,820,35,2,5,4,12,3,0
28388,04/07/2021,81,5950,380,3885,1340,380,9,3,11,6,10,6,0
28394,05/03/2021,81,9860,720,2520,240,0,108,7,13,4,4,7,0
28400,11/04/2022,78,200,0,270,40,40,4,1,4,1,3,5,0
28403,30/11/2020,67,11150,240,1920,500,240,76,1,4,4,4,6,0
28406,07/03/2021,56,5680,560,4965,0,360,18,4,6,4,7,8,0
28409,03/04/2021,89,10,160,15,100,240,24,2,4,1,3,6,0
28412,26/08/2020,14,1510,1020,1230,2160,760,95,7,9,2,7,8,0
28418,29/12/2020,36,1140,600,390,520,440,88,3,4,3,6,5,0
28424,01/10/2021,82,370,0,255,0,0,3,1,4,1,3,7,0
28433,07/06/2022,62,7180,280,8355,1760,1760,33,1,10,5,10,4,0
28439,16/09/2021,3,300,0,60,0,0,10,1,3,1,3,6,0
28445,07/02/2022,9,50,0,24622.5,0,0,0.3,15,0,23,0,1,0
28448,02/09/2021,34,80,140,135,200,120,12,2,4,1,3,8,0
28451,06/02/2022,2,930,20,795,20,20,9,3,5,2,4,6,0
28454,29/07/2021,89,9590,2840,11940,0,2840,61,1,9,9,6,3,0
28457,22/06/2022,31,3230,380,3270,2660,512,76,3,10,8,9,3,0
28460,01/11/2020,13,40,20,75,20,0,3,1,3,1,2,8,0
28466,14/03/2021,91,310,100,330,120,180,28,3,5,1,4,8,0
28475,11/03/2022,52,130,0,45,0,0,4,1,2,1,3,5,0
28478,14/08/2021,94,290,0,120,0,20,6,1,3,2,2,9,0
28481,14/11/2020,68,750,240,2115,660,780,187,6,8,2,5,8,0
28484,06/06/2021,57,6360,160,2340,160,480,49,2,11,3,11,7,0
28493,15/10/2020,23,5820,520,8040,0,3060,107,1,6,8,12,2,0
28496,23/01/2022,46,50,20,240,80,60,1,2,3,1,3,8,0
28502,25/10/2021,70,1320,20,570,,100,18,1,4,3,5,1,0
28505,16/08/2021,64,3180,60,255,60,140,56,5,6,2,8,4,0
28511,31/05/2022,24,11950,680,7005,680,340,34,1,9,8,12,3,0
28520,08/09/2021,49,4320,1520,5760,380,960,19,2,4,6,7,2,0
28523,30/05/2021,0,140,1280,615,680,460,55,4,6,2,4,8,0
28526,29/11/2021,8,5590,3060,7545,3340,260,181,1,5,10,9,2,0
28529,02/08/2021,71,130,220,360,200,160,40,2,5,1,4,6,0
28532,25/03/2022,28,230,0,135,0,0,12,1,3,1,3,4,0
28535,22/05/2022,92,2030,700,4575,700,340,227,1,4,12,5,1,0
28541,03/06/2021,48,1890,200,3795,860,860,64,6,10,3,7,7,0
28544,03/01/2021,88,3660,2480,2340,1080,1560,54,2,7,6,11,2,0
28547,03/03/2021,54,6270,1820,8955,2440,1820,15,1,8,6,12,3,0
28550,27/10/2021,62,20,20,360,480,320,8,3,4,1,4,6,0
28553,30/03/2021,31,60,260,150,140,40,5,1,3,1,3,7,0
28556,05/04/2021,95,840,20,885,20,20,5,5,5,2,4,8,0
28559,24/07/2021,51,5360,100,525,100,100,29,4,11,5,5,7,0
28565,06/10/2020,98,8440,1080,2430,200,200,238,2,9,4,6,9,0
28568,21/08/2021,18,1000,760,765,700,600,10,3,5,4,5,4,0
28571,13/01/2022,41,190,20,105,0,20,8,1,3,2,2,5,0
28574,07/12/2020,22,1080,20,420,200,20,4,2,5,2,4,8,0
28580,01/03/2022,93,1450,60,405,20,60,3,1,6,2,4,6,0
28592,04/08/2020,45,10480,400,11700,880,3120,200,1,9,8,10,3,0
28598,19/06/2022,17,240,20,150,20,0,4,2,4,1,3,5,0
28610,08/08/2020,64,220,0,90,80,40,6,1,3,1,3,7,0
28613,13/12/2020,47,270,780,765,2060,1640,112,2,7,2,6,7,0
28619,11/11/2020,64,2030,0,150,0,0,2,5,5,2,6,6,0
28622,27/02/2021,42,4990,1720,3450,1340,1720,76,2,11,7,9,6,0
28625,25/12/2021,35,60,120,120,180,180,18,3,4,2,3,6,0
28625,25/12/2021,35,60,120,120,180,180,18,3,4,2,3,6,0
28628,25/10/2020,59,10810,1220,10095,2040,2440,102,1,8,3,13,3,0
28634,29/12/2020,12,3990,466,10980,498,980,66,1,5,7,6,2,0
28640,21/04/2021,54,5130,320,3840,160,660,116,7,7,7,11,4,0
28643,05/12/2021,63,4440,80,585,0,0,131,7,8,3,8,6,0
28658,03/10/2020,26,20,20,90,80,40,8,1,3,1,2,7,0
28664,11/05/2022,13,4350,600,6375,1620,800,30,1,7,5,6,2,0
28670,28/04/2021,43,2560,2440,8235,3160,2680,48,3,5,9,7,2,0
28676,01/09/2020,95,6310,0,1725,140,140,30,3,11,3,10,7,0
28679,14/12/2020,44,7240,482,10080,680,1020,69,1,6,7,6,2,0
28682,22/09/2021,11,90,20,60,40,40,3,1,3,1,2,6,0
28685,15/04/2021,17,10390,580,4170,1160,1160,29,1,13,9,13,4,0
28688,29/12/2020,43,5940,120,570,120,120,25,4,9,3,10,7,0
28688,29/12/2020,43,5940,120,570,120,120,25,4,9,3,10,7,0
28691,21/08/2021,64,5360,220,5805,2280,1820,57,1,5,5,10,1,0
28697,25/12/2020,16,14940,1260,7260,840,0,147,1,7,8,10,2,0
28700,01/06/2021,60,1040,400,2475,600,320,121,9,6,4,6,5,0
28706,06/08/2020,68,1130,1000,2685,60,860,54,2,9,2,6,9,0
28712,11/10/2021,86,320,20,105,20,0,14,2,4,3,2,5,0
28718,05/06/2021,91,1570,1420,2685,3580,2560,28,1,7,4,12,4,0
28721,04/06/2021,89,0,0,90,40,20,0,1,3,1,2,6,0
28727,29/08/2021,70,12240,560,2100,0,280,168,3,5,4,5,6,0
28730,09/11/2021,85,2530,820,3450,460,820,171,2,7,3,11,3,0
28733,31/05/2021,74,7460,2120,4395,2660,1060,31,1,10,3,10,5,0
28736,21/06/2022,19,3930,0,510,80,0,38,6,8,2,8,5,0
28739,21/07/2021,78,2140,1700,2085,1160,740,16,4,7,3,10,5,0
28742,23/08/2020,81,1509,1580,5655,0,380,39,2,10,7,6,4,0
28745,14/11/2021,12,490,0,180,0,20,10,1,4,1,3,7,0
28751,10/03/2021,47,6710,520,2250,340,340,8,1,12,3,11,7,0
28754,11/09/2021,61,1092,74,25614,74,74,16.6,15,1,24,1,0,0
28757,19/10/2021,45,6000,1000,10755,566,320,33,1,7,7,4,2,0
28760,09/09/2020,4,2480,1080,2535,1680,960,60,2,5,6,10,2,0
28763,06/02/2021,74,2940,60,615,120,0,231,8,7,5,4,6,0
28766,12/02/2021,33,9890,3360,8205,420,756,70,1,12,10,13,7,0
28778,20/02/2022,56,5750,3220,1815,2220,800,20,1,8,4,6,2,0
28784,14/09/2020,76,70,60,210,60,20,3,1,3,1,3,9,0
28793,08/09/2020,37,980,1860,3210,1640,1200,65,2,12,2,6,9,0
28796,16/11/2021,50,50,80,45,160,280,31,1,3,1,3,4,0
28805,23/12/2020,52,560,0,105,0,0,10,2,3,1,4,6,0
28814,26/08/2020,83,1450,300,2595,540,620,11,5,10,2,5,9,0
28817,01/08/2021,36,4950,2400,6510,1440,1920,108,3,12,6,13,6,0
